tweet_id,favorites,retweets,user_followers,user_favourites,date_time
882045870035918850,27791,4521,8667140,144574,2017-07-04 01:18:17
881906580714921986,23053,3132,8667140,144574,2017-07-03 16:04:48
881666595344535552,47989,9868,8667140,144574,2017-07-03 00:11:11
881633300179243008,120,7,8667140,144574,2017-07-02 21:58:53
881536004380872706,46859,14749,8667140,144574,2017-07-02 15:32:16
881268444196462592,21988,4848,8667140,144574,2017-07-01 21:49:04
880935762899988482,16163,2576,8667140,144574,2017-06-30 23:47:07
880872448815771648,20191,3538,8666436,144573,2017-06-30 19:35:32
880465832366813184,27033,5761,8667140,144574,2017-06-29 16:39:47
880221127280381952,25579,3858,8667139,144574,2017-06-29 00:27:25
880095782870896641,26197,4011,8667139,144574,2017-06-28 16:09:20
879862464715927552,21188,3235,8667139,144574,2017-06-28 00:42:13
879674319642796034,297,10,8667139,144574,2017-06-27 12:14:36
879492040517615616,22244,2946,8667139,144574,2017-06-27 00:10:17
879415818425184262,100326,41037,8667139,144574,2017-06-26 19:07:24
879376492567855104,15928,2899,8667138,144574,2017-06-26 16:31:08
879130579576475649,0,6289,8667138,144574,2017-06-26 00:13:58
879050749262655488,21387,4323,8666434,144573,2017-06-25 18:56:45
879008229531029506,18006,2482,8667138,144574,2017-06-25 16:07:47
878776093423087618,18372,3781,8667138,144574,2017-06-25 00:45:22
878604707211726852,28598,6593,8667138,144574,2017-06-24 13:24:20
878404777348136964,0,1191,8667138,144574,2017-06-24 00:09:53
878316110768087041,0,6174,8667138,144574,2017-06-23 18:17:33
878281511006478336,7330,1191,8667138,144574,2017-06-23 16:00:04
878057613040115712,39926,6289,8667138,144574,2017-06-23 01:10:23
877736472329191424,75326,17553,8667138,144574,2017-06-22 03:54:17
877611172832227328,0,74,8667138,144574,2017-06-21 19:36:23
877556246731214848,21555,3533,8667138,144574,2017-06-21 15:58:08
877316821321428993,26004,4805,8667138,144574,2017-06-21 00:06:44
877201837425926144,25724,5179,8667138,144574,2017-06-20 16:29:50
876838120628539392,19635,3090,8667138,144574,2017-06-19 16:24:33
876537666061221889,22413,4336,8667138,144574,2017-06-18 20:30:39
876484053909872640,17837,2204,8667138,144574,2017-06-18 16:57:37
876120275196170240,26572,4327,8667138,144574,2017-06-17 16:52:05
875747767867523072,23905,3963,8667139,144574,2017-06-16 16:11:53
875144289856114688,20812,4559,8667139,144574,2017-06-15 00:13:52
875097192612077568,26100,5648,8667139,144574,2017-06-14 21:06:43
875021211251597312,24220,4393,8667139,144574,2017-06-14 16:04:48
874680097055178752,26447,4301,8667139,144574,2017-06-13 17:29:20
874434818259525634,0,13513,8667139,144574,2017-06-13 01:14:41
874296783580663808,24766,3816,8667139,144574,2017-06-12 16:06:11
874057562936811520,21608,3691,8667139,144574,2017-06-12 00:15:36
874012996292530176,32708,9571,8667139,144574,2017-06-11 21:18:31
873580283840344065,23050,3653,8667139,144574,2017-06-10 16:39:04
873337748698140672,0,1484,8667139,144574,2017-06-10 00:35:19
873213775632977920,6822,1484,8667139,144574,2017-06-09 16:22:42
872967104147763200,26006,5059,8667139,144574,2017-06-09 00:02:31
872820683541237760,14033,3461,8667139,144574,2017-06-08 14:20:41
872620804844003328,19760,3407,8667140,144574,2017-06-08 01:06:27
872486979161796608,38846,8426,8667140,144574,2017-06-07 16:14:40
872122724285648897,32776,7555,8667141,144574,2017-06-06 16:07:15
871879754684805121,35962,10306,8667141,144574,2017-06-06 00:01:46
871762521631449091,19323,3253,8667141,144574,2017-06-05 16:15:56
871515927908634625,19260,3246,8667141,144574,2017-06-04 23:56:03
871166179821445120,0,5349,8667141,144574,2017-06-04 00:46:17
871102520638267392,20003,5163,8667141,144574,2017-06-03 20:33:19
871032628920680449,21726,3580,8667141,144574,2017-06-03 15:55:36
870804317367881728,32176,5807,8667141,144574,2017-06-03 00:48:22
870726314365509632,117,3,8667141,144574,2017-06-02 19:38:25
870656317836468226,11845,2475,8667141,144574,2017-06-02 15:00:16
870374049280663552,79284,24809,8667141,144574,2017-06-01 20:18:38
870308999962521604,20943,3890,8667141,144574,2017-06-01 16:00:09
870063196459192321,35007,7808,8667141,144574,2017-05-31 23:43:25
869772420881756160,40715,9489,8667141,144574,2017-05-31 04:27:59
869702957897576449,27046,5929,8667141,144574,2017-05-30 23:51:58
869596645499047938,15311,2942,8667141,144574,2017-05-30 16:49:31
869227993411051520,19569,3564,8667141,144574,2017-05-29 16:24:37
868880397819494401,62774,13593,8667141,144574,2017-05-28 17:23:24
868639477480148993,0,1957,8667141,144574,2017-05-28 01:26:04
